Timestamp,sessionID,activity
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Jump - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:25,8750710196351199443,Jump - Level2
4/2/2024 17:00:26,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:26,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:26,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:26,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:26,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:26,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:00:26,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:00:28,8750710196351199443,Jump - Level2
4/2/2024 17:00:30,8750710196351199443,Jump - Level2
4/2/2024 17:00:30,8750710196351199443,Jump - Level2
4/2/2024 17:00:35,8750710196351199443,Jump - Level2
4/2/2024 17:00:36,8750710196351199443,Jump - Level2
4/2/2024 17:00:37,8750710196351199443,Jump - Level2
4/2/2024 17:00:38,8750710196351199443,Jump - Level2
4/2/2024 17:00:38,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:39,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:39,8750710196351199443,Jump - Level2
4/2/2024 17:00:40,8750710196351199443,Jump - Level2
4/2/2024 17:00:41,8750710196351199443,Jump - Level2
4/2/2024 17:00:43,8750710196351199443,Jump - Level2
4/2/2024 17:00:44,8750710196351199443,Jump - Level2
4/2/2024 17:00:45,8750710196351199443,In Spotlight - Level2
4/2/2024 17:00:45,8750710196351199443,Jump - Level2
4/2/2024 17:00:45,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:00:45,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:00:45,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:45,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:00:45,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:06,8750710196351199443,In Spotlight - Level2
4/2/2024 17:01:07,8750710196351199443,Jump - Level2
4/2/2024 17:01:08,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:08,8750710196351199443,Jump - Level2
4/2/2024 17:01:16,8750710196351199443,Jump - Level2
4/2/2024 17:01:17,8750710196351199443,Jump - Level2
4/2/2024 17:01:19,8750710196351199443,Jump - Level2
4/2/2024 17:01:19,8750710196351199443,Jump - Level2
4/2/2024 17:01:20,8750710196351199443,Jump - Level2
4/2/2024 17:01:23,8750710196351199443,In Spotlight - Level2
4/2/2024 17:01:23,8750710196351199443,Jump - Level2
4/2/2024 17:01:24,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:25,8750710196351199443,Jump - Level2
4/2/2024 17:01:25,8750710196351199443,In Spotlight - Level2
4/2/2024 17:01:26,8750710196351199443,Jump - Level2
4/2/2024 17:01:27,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:01:27,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:35,8750710196351199443,Jump - Level2
4/2/2024 17:01:36,8750710196351199443,Jump - Level2
4/2/2024 17:01:37,8750710196351199443,Jump - Level2
4/2/2024 17:01:39,8750710196351199443,Jump - Level2
4/2/2024 17:01:40,8750710196351199443,Jump - Level2
4/2/2024 17:01:41,8750710196351199443,Jump - Level2
4/2/2024 17:01:42,8750710196351199443,Jump - Level2
4/2/2024 17:01:43,8750710196351199443,In Spotlight - Level2
4/2/2024 17:01:44,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:45,8750710196351199443,Jump - Level2
4/2/2024 17:01:46,8750710196351199443,Jump - Level2
4/2/2024 17:01:46,8750710196351199443,In Spotlight - Level2
4/2/2024 17:01:47,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:47,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:01:47,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:01:47,8750710196351199443,Died (Spikes) - Level2
4/2/2024 17:01:47,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:47,8750710196351199443,Out of Spotlight - Level2
4/2/2024 17:01:47,8750710196351199443,Out of Spotlight - Level2
4/2/2024 21:34:51,2057747460058132124,Jump - Level2
4/2/2024 21:34:53,2057747460058132124,Jump - Level2
4/2/2024 21:34:53,2057747460058132124,Died (Spikes) - Level2
4/2/2024 21:34:55,2057747460058132124,Jump - Level2
4/2/2024 21:41:22,8187908049966391671,Jump - Level2
4/2/2024 21:41:26,8187908049966391671,Jump - Level2
4/2/2024 21:41:28,8187908049966391671,Jump - Level2
4/2/2024 21:41:28,8187908049966391671,Jump - Level2
4/2/2024 21:41:29,8187908049966391671,Died (Spikes) - Level2
4/2/2024 21:41:29,8187908049966391671,Died (Spikes) - Level2
4/2/2024 21:41:31,8187908049966391671,Jump - Level2
4/2/2024 21:41:53,3421748312433849151,Jump - Level2
4/2/2024 21:41:58,3421748312433849151,Jump - Level2
4/2/2024 21:41:59,3421748312433849151,Jump - Level2
4/2/2024 21:41:59,3421748312433849151,Died (Spikes) - Level2
4/2/2024 21:42:00,3421748312433849151,Died (Spikes) - Level2
4/2/2024 21:42:18,3421748312433849151,Jump - Level2
4/2/2024 21:44:25,5531356094475835082,Jump - Level2
4/2/2024 21:44:31,5531356094475835082,Jump - Level2
4/2/2024 21:44:33,5531356094475835082,Jump - Level2
4/2/2024 21:44:33,5531356094475835082,Jump - Level2
4/2/2024 21:44:33,5531356094475835082,Died (Spikes) - Level2
4/2/2024 21:44:36,5531356094475835082,Jump - Level2
4/2/2024 21:45:16,2794042494452752832,Jump - Level2
4/2/2024 21:45:17,2794042494452752832,Jump - Level2
4/2/2024 21:45:21,2794042494452752832,Jump - Level2
4/2/2024 21:46:35,1831485628306033166,Jump - Level2
4/2/2024 21:46:36,1831485628306033166,Jump - Level2
4/2/2024 21:46:37,1831485628306033166,Died (Spikes) - Level2
4/2/2024 21:46:37,1831485628306033166,Died (Spikes) - Level2
4/2/2024 21:46:38,1831485628306033166,Jump - Level2
4/2/2024 21:49:44,7043534585705137573,Jump - Level2
4/2/2024 21:49:48,7043534585705137573,Jump - Level2
4/2/2024 21:49:50,7043534585705137573,Jump - Level2
4/2/2024 21:49:51,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:51,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:55,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:55,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:55,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:55,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:58,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:58,7043534585705137573,Died (Spikes) - Level2
4/2/2024 21:49:59,7043534585705137573,Jump - Level2
4/2/2024 21:50:24,7189959729514720155,Jump - Level2
4/2/2024 21:50:26,7189959729514720155,Jump - Level2
4/2/2024 21:50:26,7189959729514720155,Died (Spikes) - Level2
4/2/2024 21:50:27,7189959729514720155,Died (Spikes) - Level2
4/2/2024 21:50:30,7189959729514720155,Jump - Level2
4/2/2024 21:51:57,4884185290932358022,Jump - Level2
4/2/2024 21:52:01,4884185290932358022,Jump - Level2
4/2/2024 21:52:01,4884185290932358022,Jump - Level2
4/2/2024 21:52:02,4884185290932358022,Died (Spikes) - Level2
4/2/2024 21:52:25,4884185290932358022,Jump - Level2
4/2/2024 21:52:30,6661055317879626548,Jump - Level2
4/2/2024 21:52:38,6661055317879626548,Jump - Level2
4/2/2024 21:52:39,6661055317879626548,Jump - Level2
4/2/2024 21:52:40,6661055317879626548,Died (Spikes) - Level2
4/2/2024 21:52:40,6661055317879626548,Died (Spikes) - Level2
4/2/2024 21:52:43,6661055317879626548,Jump - Level2
4/2/2024 21:53:32,222518210840709432,Died (Spikes) - Level2
4/2/2024 21:53:33,222518210840709432,Jump - Level2
4/2/2024 21:53:35,222518210840709432,Jump - Level2
4/2/2024 21:53:59,3014139946832203303,Died (Spikes) - Level2
4/2/2024 21:54:03,3014139946832203303,Jump - Level2
4/2/2024 21:54:05,3014139946832203303,Jump - Level2
4/2/2024 21:54:05,3014139946832203303,Died (Spikes) - Level2
4/2/2024 21:54:05,3014139946832203303,Died (Spikes) - Level2
4/2/2024 21:55:42,387296644483665622,Jump - Level2
4/2/2024 21:55:44,387296644483665622,Died (Spikes) - Level2
4/2/2024 22:00:46,394273636920485449,Died (Spikes) - Level2
4/2/2024 22:00:58,1477012372641721061,Died (Spikes) - Level2
4/2/2024 22:01:33,2447363882253646109,Jump - Level2
4/2/2024 22:01:38,2447363882253646109,Jump - Level2
4/2/2024 22:01:40,2447363882253646109,Jump - Level2
4/2/2024 22:01:40,2447363882253646109,Died (Spikes) - Level2
4/2/2024 22:01:55,3721313134361824901,Jump - Level2
4/2/2024 22:01:59,3721313134361824901,Jump - Level2
4/2/2024 22:02:01,3721313134361824901,Jump - Level2
4/2/2024 22:02:02,3721313134361824901,Died (Spikes) - Level2
4/2/2024 22:02:02,3721313134361824901,Died (Spikes) - Level2
4/2/2024 22:02:03,3721313134361824901,Jump - Level2
4/2/2024 22:02:36,1013417292600578297,Jump - Level2
4/2/2024 22:02:41,1013417292600578297,Jump - Level2
4/2/2024 22:02:44,1013417292600578297,Jump - Level2
4/2/2024 22:02:44,1013417292600578297,Died (Spikes) - Level2
4/2/2024 22:02:45,1013417292600578297,Jump - Level2
4/2/2024 22:02:45,1013417292600578297,Died (Spikes) - Level2
4/2/2024 22:02:47,1013417292600578297,Died (Spikes) - Level2
4/2/2024 22:02:48,1013417292600578297,Died (Spikes) - Level2
4/2/2024 22:02:48,1013417292600578297,Died (Spikes) - Level2
4/2/2024 22:02:53,4644394880859153597,Jump - Level2
4/2/2024 22:02:54,4644394880859153597,Jump - Level2
4/2/2024 22:02:54,4644394880859153597,In Spotlight - Level2
4/2/2024 22:02:55,4644394880859153597,Jump - Level2
4/2/2024 22:02:57,4644394880859153597,Jump - Level2
4/2/2024 22:02:58,4644394880859153597,Out of Spotlight - Level2
4/2/2024 22:05:18,3382311448068361305,In Spotlight - Level2
4/2/2024 22:05:19,3382311448068361305,Jump - Level2
4/2/2024 22:05:19,3382311448068361305,Out of Spotlight - Level2
4/2/2024 22:05:19,3382311448068361305,Jump - Level2
4/2/2024 22:05:20,3382311448068361305,Jump - Level2
4/2/2024 22:05:21,6845610336918476617,Jump - Level2
4/2/2024 22:05:22,3382311448068361305,In Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,Out of Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,In Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,Out of Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,Jump - Level2
4/2/2024 22:05:22,3382311448068361305,In Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,Out of Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,Died (Spikes) - Level2
4/2/2024 22:05:22,3382311448068361305,Out of Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,Out of Spotlight - Level2
4/2/2024 22:05:22,3382311448068361305,Died (Spikes) - Level2
4/2/2024 22:05:24,6845610336918476617,Died (Spikes) - Level2
4/2/2024 22:05:28,6845610336918476617,Died (Spikes) - Level2
4/2/2024 22:05:28,6845610336918476617,Died (Spikes) - Level2
4/2/2024 22:05:28,6845610336918476617,Died (Spikes) - Level2
4/2/2024 22:05:32,3382311448068361305,Jump - Level2
4/2/2024 22:05:33,3382311448068361305,Jump - Level2
4/2/2024 22:05:34,6845610336918476617,Died (Spikes) - Level2
4/2/2024 22:05:34,3382311448068361305,Jump - Level2
4/2/2024 22:05:35,3382311448068361305,Jump - Level2
4/2/2024 22:05:39,3382311448068361305,Jump - Level2
4/2/2024 22:06:44,6556974613133363270,Jump - Level2
4/2/2024 22:06:45,6556974613133363270,Jump - Level2
4/2/2024 22:06:45,6556974613133363270,In Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,In Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,Out of Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,Out of Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,In Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,Out of Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,In Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,Out of Spotlight - Level2
4/2/2024 22:06:45,6556974613133363270,In Spotlight - Level2
4/2/2024 22:06:46,6556974613133363270,In Spotlight - Level2
4/2/2024 22:06:46,6556974613133363270,In Spotlight - Level2
4/2/2024 22:06:46,6556974613133363270,Out of Spotlight - Level2
4/2/2024 22:06:46,6556974613133363270,Out of Spotlight - Level2
4/2/2024 22:06:46,6556974613133363270,Jump - Level2
4/2/2024 22:06:47,6556974613133363270,Jump - Level2
4/2/2024 22:06:48,6556974613133363270,Out of Spotlight - Level2
4/2/2024 22:06:49,6556974613133363270,Jump - Level2
4/2/2024 22:06:50,6556974613133363270,Jump - Level2
4/2/2024 22:06:51,6556974613133363270,Jump - Level2
4/2/2024 22:06:52,6556974613133363270,Jump - Level2
4/2/2024 22:07:55,728156498557719139,Jump - Level2
4/2/2024 22:08:00,728156498557719139,Jump - Level2
4/2/2024 22:08:02,728156498557719139,Jump - Level2
4/2/2024 22:08:03,728156498557719139,Died (Spikes) - Level2
4/2/2024 22:08:03,728156498557719139,Died (Spikes) - Level2
4/2/2024 22:10:12,728156498557719139,Jump - Level2
4/2/2024 22:10:21,920209086715700155,In Spotlight - Level2
4/2/2024 22:10:21,920209086715700155,Jump - Level2
4/2/2024 22:10:22,920209086715700155,Out of Spotlight - Level2
4/2/2024 22:10:22,920209086715700155,In Spotlight - Level2
4/2/2024 22:10:22,920209086715700155,In Spotlight - Level2
4/2/2024 22:10:22,920209086715700155,Out of Spotlight - Level2
4/2/2024 22:10:22,920209086715700155,In Spotlight - Level2
4/2/2024 22:10:22,920209086715700155,Out of Spotlight - Level2
4/2/2024 22:10:22,920209086715700155,Jump - Level2
4/2/2024 22:10:22,920209086715700155,Out of Spotlight - Level2
4/2/2024 22:10:23,920209086715700155,Jump - Level2
4/2/2024 22:11:09,86537135217305591,Jump - Level2
4/2/2024 22:11:14,86537135217305591,Died (Spikes) - Level2
4/2/2024 22:11:14,86537135217305591,Jump - Level2
4/2/2024 22:13:04,793036677303335663,Jump - Level2
4/2/2024 22:13:05,793036677303335663,Jump - Level2
4/2/2024 22:13:05,793036677303335663,In Spotlight - Level2
4/2/2024 22:13:06,793036677303335663,Jump - Level2
4/2/2024 22:13:07,793036677303335663,Jump - Level2
4/2/2024 22:13:08,793036677303335663,Out of Spotlight - Level2
4/2/2024 22:13:08,793036677303335663,Jump - Level2
4/2/2024 22:13:09,793036677303335663,Jump - Level2
4/2/2024 22:13:10,793036677303335663,Jump - Level2
4/2/2024 22:13:11,793036677303335663,Jump - Level2
4/2/2024 22:14:37,5785945774131970284,Jump - Level2
4/2/2024 22:14:38,5785945774131970284,In Spotlight - Level2
4/2/2024 22:14:38,5785945774131970284,Jump - Level2
4/2/2024 22:14:39,5785945774131970284,Jump - Level2
4/2/2024 22:14:40,5785945774131970284,Out of Spotlight - Level2
4/2/2024 22:14:40,5785945774131970284,Jump - Level2
4/2/2024 22:17:23,197447552330081934,In Spotlight - Level2
4/2/2024 22:17:23,197447552330081934,Jump - Level2
4/2/2024 22:17:24,197447552330081934,Out of Spotlight - Level2
4/2/2024 22:18:36,7913820742039113205,Jump - Level2
4/2/2024 22:18:37,7913820742039113205,In Spotlight - Level2
4/2/2024 22:18:37,7913820742039113205,Jump - Level2
4/2/2024 22:18:38,7913820742039113205,Jump - Level2
4/2/2024 22:18:39,7913820742039113205,Out of Spotlight - Level2
4/2/2024 22:18:54,7913820742039113205,Jump - Level2
4/2/2024 22:18:55,7913820742039113205,Hit Wall - Level2
4/2/2024 22:18:55,7913820742039113205,Jump - Level2
4/2/2024 22:18:56,7913820742039113205,Jump - Level2
4/2/2024 22:18:57,7913820742039113205,Hit Wall - Level2
4/2/2024 22:18:58,7913820742039113205,Jump - Level2
4/2/2024 22:18:58,7913820742039113205,Hit Wall - Level2
4/2/2024 22:18:59,7913820742039113205,Jump - Level2
4/2/2024 22:19:00,7913820742039113205,Jump - Level2
4/2/2024 22:19:00,7913820742039113205,In Spotlight - Level2
4/2/2024 22:19:01,7913820742039113205,Jump - Level2
4/2/2024 22:19:02,7913820742039113205,Out of Spotlight - Level2
4/2/2024 22:19:02,7913820742039113205,Jump - Level2
4/2/2024 22:19:03,7913820742039113205,Hit Wall - Level2
4/2/2024 22:19:03,7913820742039113205,Jump - Level2
4/2/2024 22:20:14,7665505496553833605,Jump - Level2
4/2/2024 22:20:14,7665505496553833605,In Spotlight - Level2
4/2/2024 22:20:15,7665505496553833605,In Spotlight - Level2
4/2/2024 22:20:15,7665505496553833605,Jump - Level2
4/2/2024 22:20:15,7665505496553833605,Out of Spotlight - Level2
4/2/2024 22:20:16,7665505496553833605,Out of Spotlight - Level2
4/2/2024 22:20:17,7665505496553833605,Hit Wall - Level2
4/2/2024 22:20:18,7665505496553833605,Jump - Level2
4/2/2024 22:20:19,7665505496553833605,Hit Wall - Level2
4/2/2024 22:20:19,7665505496553833605,Jump - Level2
4/2/2024 22:20:19,7665505496553833605,Jump - Level2
4/2/2024 22:20:20,7665505496553833605,Jump - Level2
4/2/2024 22:20:21,7665505496553833605,Hit Wall - Level2
4/2/2024 22:20:22,7665505496553833605,Hit Wall - Level2
4/2/2024 22:20:22,7665505496553833605,Jump - Level2
4/2/2024 22:20:31,9185978486389939988,Jump - Level2
4/2/2024 22:20:32,9185978486389939988,Jump - Level2
4/2/2024 22:20:32,9185978486389939988,In Spotlight - Level2
4/2/2024 22:20:33,9185978486389939988,Out of Spotlight - Level2
4/2/2024 22:22:00,8648878445324708062,Hit Wall - Level2
4/2/2024 22:22:02,8648878445324708062,Hit Wall - Level2
4/2/2024 22:22:02,8648878445324708062,In Spotlight - Level2
4/2/2024 22:22:02,8648878445324708062,Jump - Level2
4/2/2024 22:22:03,8648878445324708062,Jump - Level2
4/2/2024 22:22:04,8648878445324708062,Out of Spotlight - Level2
4/2/2024 22:25:01,5170118373447859266,Hit Wall - Level2
4/2/2024 22:25:01,5170118373447859266,Jump - Level2
4/2/2024 22:25:02,5170118373447859266,In Spotlight - Level2
4/2/2024 22:25:02,5170118373447859266,Jump - Level2
4/2/2024 22:25:03,5170118373447859266,Jump - Level2
4/2/2024 22:25:04,5170118373447859266,Hit Wall - Level2
4/2/2024 22:25:04,5170118373447859266,Out of Spotlight - Level2
4/2/2024 22:25:04,5170118373447859266,Hit Wall - Level2
4/2/2024 22:25:05,5170118373447859266,Jump - Level2
4/2/2024 22:25:05,5170118373447859266,Jump - Level2
4/2/2024 22:25:06,5170118373447859266,Jump - Level2
4/2/2024 22:25:07,5170118373447859266,Jump - Level2
4/2/2024 22:25:08,5170118373447859266,Jump - Level2
4/2/2024 22:25:08,5170118373447859266,Hit Wall - Level2
4/2/2024 22:25:09,5170118373447859266,Jump - Level2
4/2/2024 22:25:10,5170118373447859266,Hit Wall - Level2
4/2/2024 22:25:52,4483526259316166311,Jump - Level2
4/2/2024 22:25:57,4483526259316166311,Hit Wall - Level2
4/2/2024 22:25:57,4483526259316166311,Jump - Level2
4/2/2024 22:26:05,4483526259316166311,Hit Wall - Level2
4/2/2024 22:26:05,4483526259316166311,Jump - Level2
4/2/2024 22:26:10,4483526259316166311,Hit Wall - Level2
4/2/2024 22:26:10,4483526259316166311,Jump - Level2
4/2/2024 22:26:13,4483526259316166311,In Spotlight - Level2
4/2/2024 22:26:16,4483526259316166311,Out of Spotlight - Level2
4/2/2024 22:26:44,3031201346164131287,Jump - Level2
4/2/2024 22:26:51,3031201346164131287,Hit Wall - Level2
4/2/2024 22:26:51,3031201346164131287,Jump - Level2
4/2/2024 22:26:57,3031201346164131287,Jump - Level2
4/2/2024 22:27:03,3031201346164131287,In Spotlight - Level2
4/2/2024 22:27:11,3031201346164131287,Out of Spotlight - Level2
4/2/2024 22:27:12,3031201346164131287,Jump - Level2
4/2/2024 22:27:29,8488731528928055599,Jump - Level2
4/2/2024 22:27:30,8488731528928055599,Jump - Level2
4/2/2024 22:27:31,8488731528928055599,Died (Spikes) - Level2
4/2/2024 22:27:31,8488731528928055599,Died (Spikes) - Level2
4/2/2024 22:27:34,8488731528928055599,Jump - Level2
4/2/2024 22:27:59,3625577073340996698,Jump - Level2
4/2/2024 22:28:04,3625577073340996698,Died (Spikes) - Level2
4/2/2024 22:28:04,3625577073340996698,Jump - Level2
4/2/2024 22:29:35,2591389146055033673,Jump - Level2
4/2/2024 22:29:40,2591389146055033673,Died (Spikes) - Level2
4/2/2024 22:29:40,2591389146055033673,Jump - Level2
4/2/2024 22:29:40,2591389146055033673,Died (Spikes) - Level2
4/2/2024 22:30:17,2880318819165258013,Jump - Level2
4/2/2024 22:30:19,2880318819165258013,Jump - Level2
4/2/2024 22:30:23,2880318819165258013,Jump - Level2
4/2/2024 22:30:39,468710430200218270,Jump - Level2
4/2/2024 22:30:41,1372712993349712736,Jump - Level1
